FID0000164,FNUM00164,Airbus A330-200,WY,2024-06-23 18:30:00+07,2024-06-24 01:22:00+07,EGYC,OEGT,400,200,10,"11.481.812,00 ₫"
FID0000165,FNUM00165,Boeing 737-800,AF,2024-06-15 06:50:00+07,2024-06-16 05:31:00+07,SBMG,EGCC,400,200,10,"8.608.888,00 ₫"
FID0000166,FNUM00166,Airbus A330-200,VN,2024-06-08 08:50:00+07,2024-06-08 22:06:00+07,VYHH,EKRK,400,200,10,"26.512.909,00 ₫"
FID0000167,FNUM00167,Boeing 777-200ER,EW,2024-06-28 12:30:00+07,2024-06-28 16:24:00+07,VTST,SBNF,400,200,10,"29.028.477,00 ₫"
FID0000168,FNUM00168,Airbus A330-200,AK,2024-06-25 17:50:00+07,2024-06-26 01:17:00+07,OEBH,VTBD,400,200,10,"21.716.810,00 ₫"
FID0000169,FNUM00169,Boeing 777-200ER,KL,2024-06-18 09:50:00+07,2024-06-18 23:01:00+07,EGTH,RKPU,400,200,10,"5.985.806,00 ₫"
FID0000170,FNUM00170,Boeing 737-800,GF,2024-06-14 22:20:00+07,2024-06-15 01:38:00+07,SCCY,VVNB,400,200,10,"13.382.776,00 ₫"
FID0000171,FNUM00171,Airbus A380-800,NH,2024-06-24 06:00:00+07,2024-06-25 00:10:00+07,UAFM,YBAS,400,200,10,"20.406.553,00 ₫"
FID0000172,FNUM00172,Airbus A330-200,KC,2024-06-12 10:30:00+07,2024-06-13 07:05:00+07,VVTS,ENNA,400,200,10,"16.706.430,00 ₫"
FID0000173,FNUM00173,Airbus A380-800,U2,2024-06-06 11:00:00+07,2024-06-06 20:17:00+07,LIRF,RKSS,400,200,10,"3.730.065,00 ₫"
FID0000174,FNUM00174,Airbus A350-900,CM,2024-06-10 14:10:00+07,2024-06-11 01:06:00+07,ENLI,OEMA,400,200,10,"22.845.710,00 ₫"
FID0000175,FNUM00175,Airbus A380-800,KU,2024-06-11 01:00:00+07,2024-06-11 12:53:00+07,WAML,RKTH,400,200,10,"21.981.141,00 ₫"
FID0000176,FNUM00176,Airbus A380-800,AD,2024-06-28 02:00:00+07,2024-06-28 05:35:00+07,UAII,VYHH,400,200,10,"5.002.263,00 ₫"
FID0000177,FNUM00177,Airbus A380-800,GF,2024-06-06 12:40:00+07,2024-06-07 06:42:00+07,VYHH,WAKK,400,200,10,"17.196.884,00 ₫"
FID0000178,FNUM00178,Boeing 787-10,EI,2024-06-06 13:50:00+07,2024-06-06 18:47:00+07,SBNT,SBPP,400,200,10,"5.392.428,00 ₫"
FID0000179,FNUM00179,Airbus A350-900,PD,2024-06-28 07:40:00+07,2024-06-28 18:27:00+07,OTBD,VVNT,400,200,10,"13.928.676,00 ₫"
FID0000180,FNUM00180,Boeing 737-800,EY,2024-06-04 19:20:00+07,2024-06-05 07:38:00+07,ENGM,EDXW,400,200,10,"3.211.300,00 ₫"
FID0000181,FNUM00181,Airbus A350-900,PR,2024-06-19 08:30:00+07,2024-06-19 16:33:00+07,EKSB,WIIC,400,200,10,"29.789.389,00 ₫"
FID0000182,FNUM00182,Boeing 777-200ER,J2,2024-06-14 21:20:00+07,2024-06-15 00:51:00+07,ENLI,SAOC,400,200,10,"23.245.372,00 ₫"
FID0000183,FNUM00183,Boeing 777-200ER,TR,2024-06-10 13:00:00+07,2024-06-10 21:56:00+07,VVTS,KLAX,400,200,10,"20.016.651,00 ₫"
FID0000184,FNUM00184,Boeing 787-9,BT,2024-06-22 18:30:00+07,2024-06-23 10:55:00+07,VVNT,WIIP,400,200,10,"15.312.793,00 ₫"
FID0000185,FNUM00185,Boeing 737-800,QF,2024-06-12 05:00:00+07,2024-06-12 09:57:00+07,EKVJ,VDPP,400,200,10,"20.408.672,00 ₫"
FID0000186,FNUM00186,Boeing 787-10,AD,2024-06-08 12:30:00+07,2024-06-08 17:23:00+07,OEBH,OESH,400,200,10,"15.663.959,00 ₫"
FID0000187,FNUM00187,Boeing 787-9,EY,2024-06-18 19:00:00+07,2024-06-19 11:27:00+07,RKNN,KHWO,400,200,10,"4.186.284,00 ₫"
FID0000188,FNUM00188,Boeing 777-300ER,BT,2024-06-10 11:50:00+07,2024-06-11 06:40:00+07,VVNB,VVNB,400,200,10,"12.575.824,00 ₫"
FID0000189,FNUM00189,Boeing 777-300ER,PR,2024-06-03 23:00:00+07,2024-06-04 22:44:00+07,VYHH,EKRN,400,200,10,"13.820.592,00 ₫"
FID0000190,FNUM00190,Boeing 777-300ER,B6,2024-06-22 13:40:00+07,2024-06-23 11:39:00+07,VVNB,EHBK,400,200,10,"27.050.662,00 ₫"
FID0000191,FNUM00191,Airbus A330-200,MM,2024-06-13 05:50:00+07,2024-06-13 17:14:00+07,OETB,EDWI,400,200,10,"14.697.703,00 ₫"
FID0000192,FNUM00192,Boeing 737-800,NZ,2024-06-03 20:50:00+07,2024-06-04 16:31:00+07,EGKB,VVNT,400,200,10,"24.209.915,00 ₫"
FID0000193,FNUM00193,Airbus A330-200,VA,2024-06-07 19:50:00+07,2024-06-08 10:32:00+07,UARR,EHRD,400,200,10,"19.641.847,00 ₫"
FID0000194,FNUM00194,Airbus A350-900,WN,2024-06-03 03:20:00+07,2024-06-04 02:08:00+07,VVNB,VVNB,400,200,10,"12.076.302,00 ₫"
FID0000195,FNUM00195,Airbus A380-800,WB,2024-06-04 04:20:00+07,2024-06-04 11:18:00+07,VVTS,OEYN,400,200,10,"6.682.553,00 ₫"
FID0000196,FNUM00196,Boeing 787-9,BY,2024-06-09 02:40:00+07,2024-06-09 18:07:00+07,VVTS,VYHH,400,200,10,"6.882.336,00 ₫"
FID0000197,FNUM00197,Boeing 787-10,HU,2024-06-24 18:00:00+07,2024-06-25 04:11:00+07,VYHH,WRBB,400,200,10,"15.649.987,00 ₫"
FID0000198,FNUM00198,Boeing 777-200ER,ET,2024-06-04 19:40:00+07,2024-06-05 16:07:00+07,UARR,EGTK,400,200,10,"7.533.522,00 ₫"
FID0000199,FNUM00199,Airbus A380-800,AF,2024-06-04 15:50:00+07,2024-06-04 22:45:00+07,ZBAA,OEBH,400,200,10,"7.741.295,00 ₫"
FID0000200,FNUM00200,Airbus A350-900,JQ,2024-06-28 02:20:00+07,2024-06-28 20:25:00+07,OETB,OEBA,400,200,10,"29.510.708,00 ₫"
FID0000201,FNUM00201,Boeing 737-800,ET,2024-06-14 07:50:00+07,2024-06-15 06:27:00+07,EKRN,VTUN,400,200,10,"11.538.690,00 ₫"
FID0000202,FNUM00202,Boeing 777-200ER,WS,2024-06-08 16:50:00+07,2024-06-09 10:49:00+07,SBSP,WAMT,400,200,10,"24.234.890,00 ₫"
FID0000203,FNUM00203,Airbus A330-200,AS,2024-06-10 12:00:00+07,2024-06-10 15:15:00+07,VVNB,WIIC,400,200,10,"4.783.736,00 ₫"
FID0000204,FNUM00204,Boeing 787-10,TP,2024-06-19 02:00:00+07,2024-06-19 09:25:00+07,VYHH,SARI,400,200,10,"7.663.535,00 ₫"
FID0000205,FNUM00205,Airbus A330-200,AT,2024-06-12 03:30:00+07,2024-06-12 15:08:00+07,KCDC,OEDR,400,200,10,"27.422.732,00 ₫"
FID0000206,FNUM00206,Airbus A380-800,SV,2024-06-07 04:00:00+07,2024-06-07 18:33:00+07,UAII,VTUI,400,200,10,"17.919.373,00 ₫"
FID0000207,FNUM00207,Boeing 777-200ER,G9,2024-06-10 11:00:00+07,2024-06-11 07:14:00+07,VYHH,RJAA,400,200,10,"14.287.922,00 ₫"
FID0000208,FNUM00208,Boeing 787-9,BI,2024-06-10 18:00:00+07,2024-06-11 12:06:00+07,SBRJ,EKRK,400,200,10,"23.398.779,00 ₫"
FID0000209,FNUM00209,Boeing 787-9,3K,2024-06-14 16:50:00+07,2024-06-15 16:47:00+07,EGHI,KHWO,400,200,10,"20.733.880,00 ₫"
FID0000210,FNUM00210,Boeing 787-9,EY,2024-06-22 06:50:00+07,2024-06-22 10:58:00+07,OESH,SBMQ,400,200,10,"19.635.524,00 ₫"
FID0000211,FNUM00211,Boeing 777-300ER,AT,2024-06-12 01:40:00+07,2024-06-13 00:34:00+07,KLUF,EDXW,400,200,10,"3.826.602,00 ₫"
FID0000212,FNUM00212,Boeing 777-300ER,MX,2024-06-14 04:10:00+07,2024-06-15 00:21:00+07,EKRK,EGBB,400,200,10,"23.075.657,00 ₫"
FID0000213,FNUM00213,Airbus A330-200,XY,2024-06-27 15:40:00+07,2024-06-28 02:35:00+07,SBPK,WIIP,400,200,10,"29.030.978,00 ₫"
FID0000214,FNUM00214,Boeing 777-300ER,EY,2024-06-26 02:30:00+07,2024-06-26 07:00:00+07,VVNT,KIAD,400,200,10,"4.314.502,00 ₫"
FID0000215,FNUM00215,Airbus A350-900,NH,2024-06-09 13:50:00+07,2024-06-10 00:46:00+07,SBRP,LIRF,400,200,10,"18.245.297,00 ₫"
FID0000216,FNUM00216,Boeing 777-200ER,G9,2024-06-21 11:50:00+07,2024-06-22 08:03:00+07,VVNT,ENFL,400,200,10,"20.881.188,00 ₫"
FID0000217,FNUM00217,Boeing 787-9,SA,2024-06-17 22:10:00+07,2024-06-18 16:39:00+07,EGHH,VVNB,400,200,10,"22.094.960,00 ₫"
FID0000218,FNUM00218,Boeing 777-200ER,CI,2024-06-23 20:30:00+07,2024-06-23 23:30:00+07,WAMG,SBRJ,400,200,10,"24.072.926,00 ₫"
FID0000219,FNUM00219,Airbus A330-200,KE,2024-06-26 10:10:00+07,2024-06-27 06:19:00+07,EDWR,OTBD,400,200,10,"21.513.422,00 ₫"
FID0000220,FNUM00220,Boeing 777-200ER,VS,2024-06-23 19:40:00+07,2024-06-24 10:12:00+07,KCDC,UAUU,400,200,10,"21.514.223,00 ₫"
FID0000221,FNUM00221,Boeing 787-9,KL,2024-06-26 15:10:00+07,2024-06-27 02:27:00+07,KBYS,YSSY,400,200,10,"8.589.670,00 ₫"
FID0000222,FNUM00222,Boeing 787-9,JQ,2024-06-14 19:10:00+07,2024-06-15 06:31:00+07,EGSH,EGBE,400,200,10,"26.689.818,00 ₫"
FID0000223,FNUM00223,Airbus A350-900,6E,2024-06-03 01:00:00+07,2024-06-03 13:13:00+07,OERK,SBPF,400,200,10,"6.312.787,00 ₫"
FID0000224,FNUM00224,Airbus A380-800,U2,2024-06-13 06:20:00+07,2024-06-13 14:16:00+07,ENFB,LIPZ,400,200,10,"15.950.611,00 ₫"
FID0000225,FNUM00225,Boeing 777-300ER,AF,2024-06-28 11:10:00+07,2024-06-28 23:27:00+07,EGTK,EKRN,400,200,10,"29.799.944,00 ₫"
FID0000226,FNUM00226,Airbus A350-900,NZ,2024-06-08 18:10:00+07,2024-06-09 14:09:00+07,VVNT,VVNB,400,200,10,"26.055.618,00 ₫"
FID0000227,FNUM00227,Boeing 737-800,KL,2024-06-19 22:30:00+07,2024-06-20 02:12:00+07,ENHD,KCAE,400,200,10,"10.732.061,00 ₫"
FID0000228,FNUM00228,Boeing 777-300ER,LA,2024-06-06 16:10:00+07,2024-06-07 03:49:00+07,VVNT,VMMC,400,200,10,"20.033.847,00 ₫"
FID0000229,FNUM00229,Airbus A380-800,LX,2024-06-15 11:30:00+07,2024-06-16 01:13:00+07,VVNT,VVNB,400,200,10,"4.553.258,00 ₫"
FID0000230,FNUM00230,Airbus A350-900,B6,2024-06-06 05:20:00+07,2024-06-06 10:22:00+07,SARI,VTSK,400,200,10,"11.214.901,00 ₫"
FID0000231,FNUM00231,Airbus A380-800,PD,2024-06-07 16:40:00+07,2024-06-08 11:23:00+07,ZBLA,EGCC,400,200,10,"12.031.929,00 ₫"
FID0000232,FNUM00232,Airbus A380-800,TK,2024-06-16 17:50:00+07,2024-06-17 04:52:00+07,EKRK,ZGKL,400,200,10,"8.891.355,00 ₫"
FID0000233,FNUM00233,Boeing 737-800,KL,2024-06-04 01:40:00+07,2024-06-04 07:27:00+07,EGXC,SAVC,400,200,10,"15.049.510,00 ₫"
FID0000234,FNUM00234,Boeing 737-800,AF,2024-06-18 08:30:00+07,2024-06-18 18:01:00+07,VVNT,VVTS,400,200,10,"6.483.045,00 ₫"
FID0000235,FNUM00235,Airbus A350-900,HU,2024-06-04 15:00:00+07,2024-06-05 08:01:00+07,VYHH,EGKA,400,200,10,"28.323.212,00 ₫"
FID0000236,FNUM00236,Boeing 737-800,BA,2024-06-14 17:20:00+07,2024-06-15 17:19:00+07,VVNB,VVDN,400,200,10,"6.879.554,00 ₫"
FID0000237,FNUM00237,Airbus A350-900,UA,2024-06-14 12:00:00+07,2024-06-15 04:59:00+07,OEPA,EGGW,400,200,10,"16.431.837,00 ₫"
FID0000238,FNUM00238,Boeing 787-10,TO,2024-06-04 04:00:00+07,2024-06-04 13:55:00+07,VVTS,VVTS,400,200,10,"17.845.897,00 ₫"
FID0000239,FNUM00239,Boeing 787-10,AT,2024-06-12 03:20:00+07,2024-06-12 07:51:00+07,OERR,EHGG,400,200,10,"9.444.183,00 ₫"
FID0000240,FNUM00240,Airbus A380-800,DL,2024-06-22 03:20:00+07,2024-06-22 10:14:00+07,YMMB,EGCC,400,200,10,"3.830.772,00 ₫"
FID0000241,FNUM00241,Boeing 787-9,PR,2024-06-19 23:00:00+07,2024-06-20 12:10:00+07,SBMK,RKNN,400,200,10,"6.262.948,00 ₫"
FID0000242,FNUM00242,Airbus A350-900,SA,2024-06-16 06:10:00+07,2024-06-16 22:05:00+07,VVTS,WSSS,400,200,10,"21.567.839,00 ₫"
FID0000243,FNUM00243,Boeing 787-10,QF,2024-06-05 11:00:00+07,2024-06-06 04:26:00+07,KBFI,SAOU,400,200,10,"5.434.611,00 ₫"
FID0000244,FNUM00244,Boeing 737-800,SY,2024-06-18 18:40:00+07,2024-06-19 15:03:00+07,ENHD,LIPZ,400,200,10,"13.302.387,00 ₫"
FID0000245,FNUM00245,Airbus A330-200,TG,2024-06-18 11:20:00+07,2024-06-19 07:04:00+07,VVNB,VVTS,400,200,10,"22.695.507,00 ₫"
FID0000246,FNUM00246,Boeing 787-9,KQ,2024-06-28 06:30:00+07,2024-06-28 10:23:00+07,EHSB,RKTH,400,200,10,"25.929.099,00 ₫"
FID0000247,FNUM00247,Boeing 777-300ER,IB,2024-06-03 05:40:00+07,2024-06-03 14:22:00+07,VVTS,VVNT,400,200,10,"19.711.225,00 ₫"
FID0000248,FNUM00248,Boeing 737-800,U2,2024-06-05 04:50:00+07,2024-06-06 03:24:00+07,VTSS,VVTS,400,200,10,"25.373.572,00 ₫"
FID0000249,FNUM00249,Boeing 787-9,TK,2024-06-16 02:50:00+07,2024-06-16 16:26:00+07,SBPF,UAFM,400,200,10,"26.542.749,00 ₫"
FID0000250,FNUM00250,Boeing 787-10,ZL,2024-06-05 11:20:00+07,2024-06-06 08:20:00+07,SBRG,VTCL,400,200,10,"3.353.843,00 ₫"
FID0000251,FNUM00251,Boeing 787-10,J2,2024-06-04 18:50:00+07,2024-06-05 10:26:00+07,YMMB,VTSP,400,200,10,"19.552.659,00 ₫"
FID0000252,FNUM00252,Boeing 787-9,DY,2024-06-17 12:10:00+07,2024-06-18 00:27:00+07,VTCL,VVNB,400,200,10,"15.520.953,00 ₫"
FID0000253,FNUM00253,Airbus A380-800,NH,2024-06-17 15:30:00+07,2024-06-17 19:58:00+07,EGLL,VDPP,400,200,10,"8.207.256,00 ₫"
FID0000254,FNUM00254,Airbus A350-900,JQ,2024-06-18 21:40:00+07,2024-06-19 13:31:00+07,ENFG,VYHH,400,200,10,"15.668.471,00 ₫"
FID0000255,FNUM00255,Boeing 737-800,TK,2024-06-23 14:30:00+07,2024-06-24 02:53:00+07,VHHH,VTUP,400,200,10,"29.926.988,00 ₫"
FID0000256,FNUM00256,Boeing 787-9,NH,2024-06-28 21:00:00+07,2024-06-29 19:37:00+07,EGXC,SBRB,400,200,10,"29.459.964,00 ₫"
FID0000257,FNUM00257,Boeing 787-10,QF,2024-06-06 18:10:00+07,2024-06-07 14:10:00+07,KBYS,ESGR,400,200,10,"21.777.630,00 ₫"
FID0000258,FNUM00258,Boeing 787-10,FZ,2024-06-18 14:40:00+07,2024-06-18 20:06:00+07,ENML,EGVA,400,200,10,"11.579.835,00 ₫"
FID0000259,FNUM00259,Boeing 777-300ER,EY,2024-06-13 19:30:00+07,2024-06-14 10:37:00+07,WMKP,VVNT,400,200,10,"4.639.843,00 ₫"
FID0000260,FNUM00260,Airbus A350-900,AK,2024-06-13 06:00:00+07,2024-06-13 21:57:00+07,KLAS,EKRN,400,200,10,"13.099.097,00 ₫"
FID0000261,FNUM00261,Boeing 737-800,AC,2024-06-23 17:10:00+07,2024-06-24 00:11:00+07,EBBR,VVNT,400,200,10,"17.950.370,00 ₫"
FID0000262,FNUM00262,Boeing 777-200ER,J2,2024-06-07 15:20:00+07,2024-06-08 08:04:00+07,LFPG,EGYC,400,200,10,"7.708.045,00 ₫"
FID0000263,FNUM00263,Boeing 737-800,TG,2024-06-29 20:50:00+07,2024-06-30 07:22:00+07,SBPL,LIRJ,400,200,10,"26.590.708,00 ₫"
FID0000264,FNUM00264,Airbus A380-800,FR,2024-06-12 16:00:00+07,2024-06-13 14:16:00+07,UAAA,EHBK,400,200,10,"18.201.138,00 ₫"
FID0000265,FNUM00265,Boeing 777-300ER,CM,2024-06-04 18:50:00+07,2024-06-05 11:14:00+07,OEDF,ENMS,400,200,10,"5.079.438,00 ₫"
FID0000266,FNUM00266,Airbus A330-200,TG,2024-06-13 08:20:00+07,2024-06-13 12:40:00+07,OEBH,SARC,400,200,10,"4.483.441,00 ₫"
FID0000267,FNUM00267,Boeing 777-300ER,VS,2024-06-03 15:30:00+07,2024-06-04 04:42:00+07,OTBD,EGSH,400,200,10,"29.473.574,00 ₫"
FID0000268,FNUM00268,Boeing 777-200ER,MK,2024-06-05 16:20:00+07,2024-06-06 05:11:00+07,VVTS,VVTS,400,200,10,"26.243.853,00 ₫"
FID0000269,FNUM00269,Boeing 777-200ER,HX,2024-06-24 12:20:00+07,2024-06-25 08:42:00+07,WAMM,EDWE,400,200,10,"16.792.524,00 ₫"
FID0000270,FNUM00270,Boeing 787-9,FZ,2024-06-25 06:20:00+07,2024-06-26 02:26:00+07,VTUD,EGTK,400,200,10,"26.024.464,00 ₫"
FID0000271,FNUM00271,Boeing 787-9,HU,2024-06-09 01:20:00+07,2024-06-09 12:06:00+07,KHWO,WIIP,400,200,10,"4.541.944,00 ₫"
FID0000272,FNUM00272,Airbus A330-200,CI,2024-06-13 02:50:00+07,2024-06-13 19:07:00+07,VYHH,KIAD,400,200,10,"10.051.796,00 ₫"
FID0000273,FNUM00273,Airbus A350-900,SK,2024-06-06 16:40:00+07,2024-06-07 02:15:00+07,EGTE,VVNB,400,200,10,"11.536.326,00 ₫"
FID0000274,FNUM00274,Boeing 777-200ER,FZ,2024-06-06 02:40:00+07,2024-06-07 02:22:00+07,VVNT,VYHH,400,200,10,"19.996.743,00 ₫"
FID0000275,FNUM00275,Boeing 777-300ER,WS,2024-06-20 12:20:00+07,2024-06-21 09:25:00+07,SARF,ZGGG,400,200,10,"18.795.359,00 ₫"
FID0000276,FNUM00276,Airbus A380-800,G9,2024-06-12 23:00:00+07,2024-06-13 15:03:00+07,SANE,YMHB,400,200,10,"3.297.633,00 ₫"
FID0000277,FNUM00277,Airbus A330-200,VN,2024-06-15 11:50:00+07,2024-06-16 10:02:00+07,VVNB,VYHH,400,200,10,"26.826.778,00 ₫"
FID0000278,FNUM00278,Boeing 777-300ER,MM,2024-06-16 10:50:00+07,2024-06-16 19:28:00+07,VTSK,VVTS,400,200,10,"17.396.036,00 ₫"
FID0000279,FNUM00279,Boeing 777-200ER,AA,2024-06-12 11:30:00+07,2024-06-13 05:19:00+07,SANT,OEDR,400,200,10,"23.469.097,00 ₫"
FID0000280,FNUM00280,Boeing 787-9,TG,2024-06-09 13:40:00+07,2024-06-10 12:35:00+07,SBPP,SAVB,400,200,10,"4.529.953,00 ₫"
FID0000281,FNUM00281,Boeing 777-200ER,TS,2024-06-24 12:50:00+07,2024-06-24 22:10:00+07,UAFO,VVNT,400,200,10,"27.934.574,00 ₫"
FID0000282,FNUM00282,Airbus A330-200,SY,2024-06-14 18:10:00+07,2024-06-15 07:51:00+07,VTSN,ESKK,400,200,10,"5.957.081,00 ₫"
FID0000283,FNUM00283,Boeing 787-10,UA,2024-06-04 19:10:00+07,2024-06-05 10:29:00+07,UAAA,EHAM,400,200,10,"25.328.588,00 ₫"
FID0000284,FNUM00284,Airbus A350-900,G9,2024-06-29 21:40:00+07,2024-06-30 13:36:00+07,VYHH,OESK,400,200,10,"15.942.523,00 ₫"
FID0000285,FNUM00285,Boeing 787-9,HU,2024-06-12 06:20:00+07,2024-06-12 23:26:00+07,KMDW,VVTS,400,200,10,"9.978.718,00 ₫"
FID0000286,FNUM00286,Boeing 777-300ER,TK,2024-06-20 09:10:00+07,2024-06-20 19:09:00+07,ESGT,SBRG,400,200,10,"21.468.686,00 ₫"
FID0000287,FNUM00287,Boeing 787-10,G9,2024-06-22 00:30:00+07,2024-06-22 07:34:00+07,OETR,VVNB,400,200,10,"28.856.128,00 ₫"
FID0000288,FNUM00288,Airbus A350-900,JA,2024-06-03 14:40:00+07,2024-06-03 21:32:00+07,VYHH,EKSB,400,200,10,"13.543.071,00 ₫"
FID0000289,FNUM00289,Airbus A330-200,ET,2024-06-17 03:10:00+07,2024-06-17 13:42:00+07,VVNB,SBST,400,200,10,"10.460.403,00 ₫"
FID0000290,FNUM00290,Airbus A350-900,PG,2024-06-26 04:00:00+07,2024-06-26 21:54:00+07,SARC,OEYN,400,200,10,"4.211.100,00 ₫"
FID0000291,FNUM00291,Boeing 787-10,RV,2024-06-19 08:10:00+07,2024-06-19 11:32:00+07,UAUU,SBMK,400,200,10,"6.230.486,00 ₫"
FID0000292,FNUM00292,Boeing 787-9,HA,2024-06-07 03:50:00+07,2024-06-07 19:07:00+07,UAFO,KBFI,400,200,10,"23.328.924,00 ₫"
FID0000293,FNUM00293,Boeing 777-200ER,AA,2024-06-27 21:30:00+07,2024-06-28 09:00:00+07,OESK,SBST,400,200,10,"5.431.157,00 ₫"
FID0000294,FNUM00294,Airbus A330-200,WS,2024-06-08 00:20:00+07,2024-06-08 07:20:00+07,VTSP,OETF,400,200,10,"12.194.059,00 ₫"
FID0000295,FNUM00295,Airbus A350-900,6E,2024-06-06 12:20:00+07,2024-06-06 16:15:00+07,SBPC,OEAB,400,200,10,"10.974.855,00 ₫"
FID0000296,FNUM00296,Boeing 777-300ER,WB,2024-06-15 19:10:00+07,2024-06-16 16:39:00+07,EGYC,VVNB,400,200,10,"25.738.676,00 ₫"
FID0000297,FNUM00297,Boeing 787-9,A3,2024-06-08 08:50:00+07,2024-06-09 04:44:00+07,WAML,VVNB,400,200,10,"27.931.992,00 ₫"
FID0000298,FNUM00298,Airbus A330-200,CM,2024-06-21 11:10:00+07,2024-06-22 02:33:00+07,VTUD,VYHH,400,200,10,"19.652.579,00 ₫"
FID0000299,FNUM00299,Airbus A380-800,B6,2024-06-08 10:20:00+07,2024-06-09 06:48:00+07,EGHL,SARC,400,200,10,"26.315.435,00 ₫"
FID0000300,FNUM00300,Boeing 777-300ER,KE,2024-06-18 06:10:00+07,2024-06-19 02:47:00+07,SAOU,VYHH,400,200,10,"28.138.112,00 ₫"
FID0000301,FNUM00301,Airbus A330-200,EK,2024-06-07 10:50:00+07,2024-06-07 19:54:00+07,VVNB,VYHH,400,200,10,"22.747.523,00 ₫"
FID0000302,FNUM00302,Boeing 777-300ER,TK,2024-06-24 15:50:00+07,2024-06-25 08:52:00+07,VVTS,KLAX,400,200,10,"28.487.338,00 ₫"
FID0000303,FNUM00303,Airbus A330-200,HA,2024-06-26 00:20:00+07,2024-06-26 12:08:00+07,VVNB,SBSL,400,200,10,"22.454.231,00 ₫"
FID0000304,FNUM00304,Boeing 787-10,KC,2024-06-26 05:10:00+07,2024-06-27 01:23:00+07,WMKK,UWWW,400,200,10,"17.191.098,00 ₫"
FID0000305,FNUM00305,Airbus A350-900,CZ,2024-06-12 11:00:00+07,2024-06-12 17:11:00+07,VVTS,LIRJ,400,200,10,"15.897.944,00 ₫"
FID0000306,FNUM00306,Boeing 777-300ER,W6,2024-06-04 00:50:00+07,2024-06-04 19:20:00+07,YMHB,OEGS,400,200,10,"11.446.871,00 ₫"
FID0000307,FNUM00307,Boeing 737-800,ET,2024-06-04 10:00:00+07,2024-06-04 16:46:00+07,VVDN,WSSS,400,200,10,"14.894.003,00 ₫"
FID0000308,FNUM00308,Airbus A380-800,AS,2024-06-03 23:30:00+07,2024-06-04 07:01:00+07,EGKK,LFPG,400,200,10,"19.271.033,00 ₫"
FID0000309,FNUM00309,Airbus A350-900,JL,2024-06-14 23:10:00+07,2024-06-15 16:51:00+07,VVNB,SASO,400,200,10,"14.036.168,00 ₫"
FID0000310,FNUM00310,Boeing 737-800,LX,2024-06-19 13:30:00+07,2024-06-20 02:28:00+07,VTSP,LFPG,400,200,10,"6.125.392,00 ₫"
FID0000311,FNUM00311,Airbus A350-900,AA,2024-06-28 01:00:00+07,2024-06-28 06:01:00+07,SANU,ENNA,400,200,10,"8.077.346,00 ₫"
FID0000312,FNUM00312,Airbus A380-800,UK,2024-06-16 15:00:00+07,2024-06-17 14:41:00+07,KLTS,SBSP,400,200,10,"14.823.211,00 ₫"
FID0000313,FNUM00313,Boeing 787-10,SK,2024-06-28 16:40:00+07,2024-06-28 23:42:00+07,WIIS,SBSP,400,200,10,"8.507.938,00 ₫"
FID0000314,FNUM00314,Airbus A380-800,TO,2024-06-18 04:50:00+07,2024-06-18 18:17:00+07,EGKB,VVNT,400,200,10,"29.522.660,00 ₫"
FID0000315,FNUM00315,Boeing 787-10,BT,2024-06-08 22:20:00+07,2024-06-09 11:48:00+07,RKPK,VIDP,400,200,10,"28.080.278,00 ₫"
FID0000316,FNUM00316,Boeing 777-300ER,QF,2024-06-25 07:00:00+07,2024-06-25 12:03:00+07,VTST,UEEE,400,200,10,"12.830.799,00 ₫"
FID0000317,FNUM00317,Airbus A380-800,GA,2024-06-27 08:50:00+07,2024-06-28 04:51:00+07,VTUI,KIAD,400,200,10,"10.120.971,00 ₫"
FID0000318,FNUM00318,Boeing 737-800,NZ,2024-06-12 06:30:00+07,2024-06-12 10:14:00+07,EHAM,OETF,400,200,10,"4.077.558,00 ₫"
FID0000319,FNUM00319,Airbus A330-200,BA,2024-06-04 14:50:00+07,2024-06-05 03:23:00+07,ENML,VYHH,400,200,10,"6.338.716,00 ₫"
FID0000320,FNUM00320,Boeing 777-300ER,BR,2024-06-27 12:00:00+07,2024-06-28 10:30:00+07,OETB,YMHB,400,200,10,"10.406.683,00 ₫"
FID0000321,FNUM00321,Boeing 777-300ER,3K,2024-06-03 21:20:00+07,2024-06-04 03:50:00+07,EGTG,SBRF,400,200,10,"27.069.183,00 ₫"
FID0000322,FNUM00322,Boeing 787-9,W6,2024-06-26 02:30:00+07,2024-06-26 05:40:00+07,OERR,EDWI,400,200,10,"5.984.051,00 ₫"
FID0000323,FNUM00323,Airbus A330-200,TK,2024-06-19 15:50:00+07,2024-06-20 13:25:00+07,OERR,TBPB,400,200,10,"17.050.634,00 ₫"
FID0000324,FNUM00324,Airbus A380-800,AY,2024-06-25 21:40:00+07,2024-06-26 16:24:00+07,EGCC,VYHH,400,200,10,"4.946.146,00 ₫"
FID0000325,FNUM00325,Airbus A330-200,BY,2024-06-11 13:00:00+07,2024-06-12 03:19:00+07,EGVA,VYHH,400,200,10,"12.566.776,00 ₫"
FID0000326,FNUM00326,Boeing 737-800,AS,2024-06-16 13:50:00+07,2024-06-17 07:39:00+07,KLGA,OETR,400,200,10,"3.999.549,00 ₫"
